reviewId,text
ChdDSUhNMG9nS0VJQ0FnSUM5bE92UDNRRRAB,The food is great! Service is horrible!!!!! Sat here for an hour w no food....25 min before someone took our order...watched other people's order taken that came in after. Makes me sad to think service is sooo terrible I don not want to come back here.
ChdDSUhNMG9nS0VJQ0FnSURkMjVIWHp3RRAB,
ChZDSUhNMG9nS0VJQ0FnSURkODlUaFl3EAE,"Sat at the bar with a non vegan buddy. Had some beers, had the fried mozzarella, and had Brussel sprouts to start. The Brussel sprouts were amazing. I ordered the seitan beet Reuben. It was really delicious and filling. The number of fries they give you are out of those world and delicious. Ultimately, everything was super delicious. I just think the mozzarella could be a little more melty like miyokos. Service was awesome."
ChZDSUhNMG9nS0VJQ0FnSURkd3ZuOFdnEAE,I wouldnt know how the food tastes. I walked in at 7pm on a Wednesday night and the bartender told me the kitchen is too overwhelmed and not taking any more food orders for the night. Place was not packed.
ChdDSUhNMG9nS0VJQ0FnSUNkdmRuN3J3RRAB,"Unfortunately I am not pleased with the experience of Modern Love as of 2-16-2024, 6:10pm.  I called in my order( seitan swiss burger and fries). It was not ready on time which was fine, I understand when things get busy, NONE THE LESS, if I must wait a extra 20minutes can the food (fries and burger) be hot? Those fries were so burnt and cold it made no sense. As I tried calling from the parking right outside I could get no one to answer the phone....it was cold so I headed home. Come on Modern Love for those prices I believe you can at least serve flavorful HOT non burnt food. It's 2024.......no substandard ANYTHING. DO better.👍"
ChdDSUhNMG9nS0VJQ0FnSUNka2R2dzN3RRAB,"This is a difficult review to write since I've enjoyed coming here the last few years, but now it seems that the quality of everything is really slipping during our last couple of visits.  Food: the seitan wings are always a solid winner and is doing a lot of heavy lifting for the remainder of this review.  They drastically changed the reuben sandwich; it used to be very convincing and full of flavor, but now it's just a bland beet sandwich.  The bread that came with the alfredo was just awful; it tasted like an ashtray that lingered around all the way home.  The menu selection has also been reduced, which is fine if the remaining items continued to be good, if not better.  Service: it's a revolving door for servers; they're always new and confused, and they don't stick around.  Atmosphere: all the hanging plants along the windows are dead and rotting, which is rather unappealing to look at while eating.  All these issues point to a significant management problem.  I'd really like so see this place to excel, but, man, things are not looking good at the moment."
ChdDSUhNMG9nS0VJQ0FnSUNkbHRURDFnRRAB,"Love, love, love Modern Love! The food is fabulous, the servers are friendly, and the prices are reasonable."
ChdDSUhNMG9nS0VJQ0FnSUR0bDhiRXlRRRAB,"The food is OK. Being the only real vegan restaurant in Omaha I wish this place was better. The food is Good, but you can tell it is not made to order. Example, we order the nachos with chorizo. You could tell the vegan chorizo was premade and the chips were not fried fresh. We have high standards when we pay premium prices."
ChZDSUhNMG9nS0VJQ0FnSUR0d1lTNFJREAE,"pretty good food if you don't mind the sulfur smell in the restaurant, the aggressive upselling (new server), forgetting the pen dropping off the check, not filling waters often, forgetting a sauce we ordered and having it end up on the check, and having 3 different servers serve you during your stay"
ChdDSUhNMG9nS0VJQ0FnSUN0bUphVjV3RRAB,Called the restaurant twice yesterday. Left a message for callback. Also sent a message to the email that they requested if you had questions. No response what so ever!!! I have a gift card to use or I would never go back. This exact situation happened to my husband and I about 2 yrs ago. Poor business practice. I worked in the service industry for many many years and NEVER would I completely ignore a potential guest.
ChZDSUhNMG9nS0VJQ0FnSUROdDlpTll3EAE,"RATIONAL REVIEW of Modern Love

FOOD: Vegan restaurant with 5 main entrée dishes. I got the Eggplant Parmesan, which arrived warm, not hot. The flavors were good barring the garlic bread which was burnt and tasted similar to how hot tar smells. The drink choices are great, and I enjoyed the rhubarb tea!

Service: extremely slow on this particular occasion. We arrived at 6:50 and did not see our food until 8:20. Waitress was clearly overworked.

Atmosphere: tables and chairs were very petite, atmosphere was trendy and well decorated. Bathroom was pretty gross.

Overall I shall never return, but at least I got a chance to review it!"
ChdDSUhNMG9nS0VJQ0FnSUROZ2U2cGtRRRAB,Never disappoints! More delicious every time  I’m here. My odd requests were met with no issues. Thank you Heather for the patience and great service!
ChdDSUhNMG9nS0VJQ0FnSUNtbjRMTG9BRRAB,"Sad. You want only vaccinated people to eat your food indoors? Why exactly? First of all you want to be a “vegan restaurant” these vaccines are not vegan. Second, why are you in fear of those who choose what to do with their own medical health over their “own” body? Are you also looking for people that have absolutely no diseases to not eat your food as well?? Would you like to see all medical information of those coming in to eat your food? If you love your non vegan injections so much, tell those who created these patented injections to be liable for their own product, which they are not. ~ Since when is an ""experimental"" injection a cure?? Also many people who have had Covid healed naturally and have a thing called immunity, however it seems you are all discriminating against our God given immune systems, and also against healthy people as well who do not live their lives by lab created synthetic forced upon injections. ~ Please respect all people and never ever force things upon anyone especially by the use of fear."
ChZDSUhNMG9nS0VJQ0FnSUROLU12M0N3EAE,Had some of the best nachos. I would highly recommend Modern Love for great food and service.
ChdDSUhNMG9nS0VJQ0FnSUROdVAyZmtRRRAB,
ChZDSUhNMG9nS0VJQ0FnSUQxbl9HMUxBEAE,"Amazing, delicious, and vegan???? I was never really one for going out of my way for vegan food but this place consistently knocks it out of the park! Great staff and atmosphere. A little pricy but so worth it!"
ChdDSUhNMG9nS0VJQ0FnSUQxcjRXZndnRRAB,"I had a mushroom burger and my wife had a salad. Both were delicious.
Staff seemed very friendly.
Price is a bit higher than regular food, but the quality is there."
ChdDSUhNMG9nS0VJQ0FnSUQxX2ZpaXJnRRAB,
ChZDSUhNMG9nS0VJQ0FnSURRaG9QTU9BEAE,"Getting seated is always hard because the food is so good. They seem to be busy all the time. The waiting is worth it. Food seems to get better every time we visit. ""BBQ Wings"" are delicious. Gnocchi is incredible."
ChZDSUhNMG9nS0VJQ0FnSUQxb2JtclZnEAE,
ChZDSUhNMG9nS0VJQ0FnSURoOEthbVFnEAE,"We've enjoyed MOLO's food and service since it opened at its original location, but the service has become complacent... On our last visit, on Sun 2/26/23, the server was very inattentive, had no communication, and had a lack of urgency. We had to flag her down for coffee refills (repeatedly, and wait almost 40 min the first time) or anything else we needed. Added to our coffee woes, this restaurant doesn't seem to have the means to simply warm up icy creamer for our coffee. She made it seem like an impossible and unreasonable task. In addition, by the time we got the butter (which we had to ask for as well) our waffles were as cold as the refrigerated butter and syrup we were given. There's a few things more that reflect bad service, but I'll stop complaining. Most of MOLOs food is great (when it's on time and not cold), but their service is lacking. I expect much much more when I have to pay $21 a plate and am then expected to leave a non-obligatory tip (which I did leave by the way). Not all service costs the restaurant money, just some attention and consideration. This has been experienced before this visit. Isa, your staff as a whole needs formal server and customer service training. Taking my order and bringing out my food with a smile isn't enough."
ChdDSUhNMG9nS0VJQ0FnSUMxazVtdjFBRRAB,"Stopped here for some dinner this evening and not only had delicious food, but loved the service! Lynn told us she was the only server there that night, but was flying from table to table with a great attitude and we were never kept waiting. Would absolutely stop here again the next time we pass through!"
ChdDSUhNMG9nS0VJQ0FnSUMxb2VuN3p3RRAB,I love the food. Especially the fried mozzarella and the dessert menu. Entrees are okay. I think some of the tables are too small though
ChZDSUhNMG9nS0VJQ0FnSUMxcnA3cEhREAE,An absolute gem. The seitan wings are bananas good. The cocktails are delicious. I highly suggest their mac and cheese but you could literally close your eyes and point to an item on the menu and be delighted.
ChdDSUhNMG9nS0VJQ0FnSUMxNlBQdmlnRRAB,
ChdDSUhNMG9nS0VJQ0FnSUMxcU0ycHl3RRAB,"I've eaten here many times. It's kind of the gold standard for vegan restaurants. Even though I almost always get the buffalo Mac and cheese, I love that their menu changes regularly. Chickpea Parmesan is another favorite. The vibe is great if dining in, but I tend to get it to go more often."
ChZDSUhNMG9nS0VJQ0FnSUMxc01hYUhBEAE,
ChZDSUhNMG9nS0VJQ0FnSURWNTd2bVJREAE,It was good food but the service was lack luster for the amount you end up paying for the food. Some would make the argument that well it's vegan it's going to be expensive I just didn't find the value in it.
ChZDSUhNMG9nS0VJQ0FnSURWazhHa0NREAE,Got the fried oyster mushrooms and brussel sprouts and it was a gastronomical delight. So satisfying and one of those meals that must be danced in the air between bites because it's so good.
ChZDSUhNMG9nS0VJQ0FnSURWd29YYkd3EAE,"I have had vegan food in over 30 states, and Modern Love is one of the best I have had. Their sandwiches are excellent."
ChZDSUhNMG9nS0VJQ0FnSURWcUxmb2ZnEAE,"I had shrooms and grits.  It was so good, plus gave me ideas on how to improve my grits at home. Thanks for inspiring me."
ChdDSUhNMG9nS0VJQ0FnSUNWd18yMDNBRRAB,
ChdDSUhNMG9nS0VJQ0FnSURsODVHM29RRRAB,No meat here
ChZDSUhNMG9nS0VJQ0FnSURsdVpiTGVBEAE,"Wonderful experience! My mother and I went here for a fun girls day brunch, the server, Sam, was very nice and made sure we got our food fast because we were on a schedule, great service, amazing atmosphere, and amazing people working there, THANKS SAM YOU’RE THE BEST ✨"
ChZDSUhNMG9nS0VJQ0FnSUNscjlYWERBEAE,
ChZDSUhNMG9nS0VJQ0FnSUNsejdmR2NBEAE,Sooooo good! And the place is super pink and cute 💖💖
ChdDSUhNMG9nS0VJQ0FnSUNsMTVyYzlBRRAB,I've loved everything I've eaten or drank here. Every time!
ChZDSUhNMG9nS0VJQ0FnSUNsNjQ2eFNBEAE,After being told that it was ready it wasn't I waited an extra 40 minutes
ChdDSUhNMG9nS0VJQ0FnSUNscmFfTTNRRRAB,"My third visit and my second carryout order.  I cannot say enough positive things about the food and service.  We preordered a Thanksgiving Feast and we were not disappointed with the quality.  Just one word of warning.  Be careful with the amount you eat.  I'm discovering vegan food is unexpectedly heavy.  What would seem normal portions are actually more than enough.  I recommend you eat 1/2 of what you receive and save the rest for the next day.  This restaurant is a worthwhile family outing, or an intimate couple rendezvous."
ChdDSUhNMG9nS0VJQ0FnSUNsN3ByQ2dRRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNscnVuMEtBEAE,
ChZDSUhNMG9nS0VJQ0FnSUNsMnRiZ1hREAE,
ChZDSUhNMG9nS0VJQ0FnSUNsd3FuVmR3EAE,Impressive vegan spot in steak town  Omaha!
ChZDSUhNMG9nS0VJQ0FnSUNsN09LYUp3EAE,Absolutely great vegan restaurant with LOTS of options. The Reuben (from siepan and beet) was outstanding and everyone raved about their chosen dishes.
ChZDSUhNMG9nS0VJQ0FnSUN4OVpud0x3EAE,"Bright capacious premises. Colour scheme was incongruous for a vegan restaurant or any restaurant  more  nightclub. Staff make everything they  do seem like an imposition. The varied menu offered great promise but the execution was poor . Food was  far too heavily flavoured, over-salted and hard to finish. Did the chef taste  what's put on the plates?  Metal ""plates"" are not clever just cheap and crass. Such a shame that a vegan restaurant falls so far short!"
